RegionName,City,State,Metro,CountyName,SizeRank,MedianPricePerSqft
59901,Kalispell,MT,Kalispell,Flathead,441,206.5217391
95670,Rancho Cordova,CA,Sacramento,Sacramento,442,226.9884534
85345,Peoria,AZ,Phoenix,Maricopa,443,141.9868791
21061,Glen Burnie,MD,Baltimore,Anne Arundel,444,193.4677419
32765,Oviedo,FL,Orlando,Seminole,445,156.3539587
92376,Rialto,CA,Riverside,San Bernardino,446,227.6405144
43229,Columbus,OH,Columbus,Franklin,447,109.4804318
60148,Lombard,IL,Chicago,Du Page,448,185.1481481
97401,Eugene,OR,Eugene,Lane,449,214.4396552
37421,Chattanooga,TN,Chattanooga,Hamilton,450,126.671123
37066,Gallatin,TN,Nashville,Sumner,451,161.336086
95014,Cupertino,CA,San Jose,Santa Clara,452,1145.985401
94568,Dublin,CA,San Francisco,Alameda,453,479.244853
37027,Brentwood,TN,Nashville,Williamson,454,200.729927
45044,Middletown,OH,Cincinnati,Butler,455,105.8449809
19067,Lower Makefield,PA,Philadelphia,Bucks,456,188.2540272
28210,Charlotte,NC,Charlotte,Mecklenburg,457,181.5586592
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,457,192.0828368
67401,Salina,KS,Salina,Saline,459,112.9265873
30263,Newnan,GA,Atlanta,Coweta,460,109.0314055
92105,San Diego,CA,San Diego,San Diego,461,393.9799331
28655,Morganton,NC,Hickory,Burke,462,120.5882353
28227,Mint Hill,NC,Charlotte,Mecklenburg,463,122.7858293
45013,Hamilton,OH,Cincinnati,Butler,464,100.9539843
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,465,161.3945461
85008,Phoenix,AZ,Phoenix,Maricopa,466,181.1390533
11216,New York,NY,New York,Kings,467,916.4908333
27519,Cary,NC,Raleigh,Wake,468,166.0682081
23322,Chesapeake,VA,Virginia Beach,Chesapeake City,469,153.0517521
94080,South San Francisco,CA,San Francisco,San Mateo,470,712.7819549
38305,Jackson,TN,Jackson,Madison,471,91.13300493
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,472,187.695823
92122,San Diego,CA,San Diego,San Diego,473,490.7490844
42701,Elizabethtown,KY,Elizabethtown,Hardin,474,106.4491064
89074,Henderson,NV,Las Vegas,Clark,474,169.5842451
89103,Las Vegas,NV,Las Vegas,Clark,476,170.012632
77346,Atascocita,TX,Houston,Harris,477,100.2227999
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,478,169.420904
14094,Lockport,NY,Buffalo,Niagara,479,88.67521368
43015,Delaware,OH,Columbus,Delaware,480,134.5845146
47150,New Albany,IN,Louisville/Jefferson County,Floyd,481,107.0011849
79924,El Paso,TX,El Paso,El Paso,482,77.72228311
27265,High Point,NC,,Guilford,483,103.9359606
30058,Lithonia,GA,Atlanta,Dekalb,483,77.26819541
30047,Lilburn,GA,Atlanta,Gwinnett,485,107.9447323
12180,Troy,NY,Albany,Rensselaer,486,114.4963123
30101,Acworth,GA,Atlanta,Cobb,486,124.2750621
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,488,186.7100526
60608,Chicago,IL,Chicago,Cook,488,259.0816327
41042,Florence,KY,Cincinnati,Boone,490,108.6100084
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,491,535.3145165
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,492,173.422031
32303,Tallahassee,FL,Tallahassee,Leon,493,110.3990946
78753,Austin,TX,Austin,Travis,494,173.8496072
92620,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,495,489.062703
94112,San Francisco,CA,San Francisco,San Francisco,496,774.8450413
37129,Murfreesboro,TN,Nashville,Rutherford,497,136.4226938
90640,Montebello,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,498,371.257485
78759,Austin,TX,Austin,Travis,499,227.6746242
10014,New York,NY,New York,New York,500,2361.245928
48439,Grand Blanc,MI,Flint,Genesee,501,112.2108457
89148,Las Vegas,NV,Las Vegas,Clark,502,166.5421957
78254,San Antonio,TX,San Antonio,Bexar,503,118.4209994
33141,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,504,338.7533875
78664,Round Rock,TX,Austin,Williamson,505,132.6335878
96815,Honolulu,HI,Urban Honolulu,Honolulu,506,751.9379845
98208,Seattle Hill-Silver Firs,WA,Seattle,Snohomish,507,261.9363395
19148,Philadelphia,PA,Philadelphia,Philadelphia,508,237.1296338
7305,Jersey City,NJ,New York,Hudson,509,278
32825,Orlando,FL,Orlando,Orange,509,143.5971951
30083,Stone Mountain,GA,Atlanta,Dekalb,511,85.07827789
53704,Madison,WI,Madison,Dane,512,184.3439499
1201,Pittsfield,MA,Pittsfield,Berkshire,513,133.9771605
20904,Silver Spring,MD,Washington,Montgomery,514,230.8752487
95648,Lincoln,CA,Sacramento,Placer,515,246.1761298
84404,Ogden,UT,Ogden,Weber,516,170.0882724
27407,Greensboro,NC,,Guilford,517,102.9822926
59102,Billings,MT,Billings,Yellowstone,518,184.5216606
8759,Manchester,NJ,New York,Ocean,519,115.9821429
77070,Houston,TX,Houston,Harris,519,94.8645516
2151,Revere,MA,Boston,Suffolk,521,281.4565483
19131,Philadelphia,PA,Philadelphia,Philadelphia,521,90.79903148
96706,Ewa Beach,HI,Urban Honolulu,Honolulu,523,447.7876106
78209,San Antonio,TX,San Antonio,Bexar,524,217.4972736
75204,Dallas,TX,Dallas-Fort Worth,Dallas,525,256.6793893
39759,Starkville,MS,Starkville,Oktibbeha,526,122.1056338
95125,San Jose,CA,San Jose,Santa Clara,527,823.0671011
33436,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,528,152.08901
90036,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,528,800.9375771
6457,Middletown,CT,Hartford,Middlesex,530,138.6380927
97124,Hillsboro,OR,Portland,Washington,531,222.7080366
54601,La Crosse,WI,La Crosse,La Crosse,532,120.3049355
33463,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,533,153.5681961
29579,Forestbrook,SC,Myrtle Beach,Horry,534,115.7021605
33021,Hollywood,FL,Miami-Fort Lauderdale,Broward,535,176.6920101
33324,Plantation,FL,Miami-Fort Lauderdale,Broward,536,172.9865494
7047,North Bergen,NJ,New York,Hudson,537,282.5170907
92562,Murrieta,CA,Riverside,Riverside,538,216.8609197
98034,Kirkland,WA,Seattle,King,539,368.6059908
8873,Franklin,NJ,New York,Somerset,540,190.2864543
76179,Fort Worth,TX,Dallas-Fort Worth,Tarrant,541,118.2589286
77375,Tomball,TX,Houston,Harris,542,120.7052186
11354,New York,NY,New York,Queens,543,935.0969165
30067,Marietta,GA,Atlanta,Cobb,543,161.1170784
60004,Arlington Heights,IL,Chicago,Cook,543,220.5654843
20910,Silver Spring,MD,Washington,Montgomery,546,369.3205945
30075,Roswell,GA,Atlanta,Fulton,547,177.6178557
85255,Scottsdale,AZ,Phoenix,Maricopa,548,265.4474432
53711,Madison,WI,Madison,Dane,549,204.4544097
2780,Taunton,MA,Providence,Bristol,550,188.4944568
2135,Boston,MA,Boston,Suffolk,551,573.7781356
76137,Fort Worth,TX,Dallas-Fort Worth,Tarrant,552,114.5038168
34668,Port Richey,FL,Tampa,Pasco,553,97.95751634
45140,Loveland,OH,Cincinnati,Clermont,554,135.9975217
94806,San Pablo,CA,San Francisco,Contra Costa,555,334.9718222
92117,San Diego,CA,San Diego,San Diego,556,490.3100775
32771,Sanford,FL,Orlando,Seminole,557,143.0329041
43302,Marion,OH,Marion,Marion,558,79.46635731
8527,Jackson,NJ,New York,Ocean,559,175.8941396
92130,San Diego,CA,San Diego,San Diego,560,466.6666667
22407,Fredericksburg,VA,Washington,Spotsylvania,561,160.6094183
22201,Arlington,VA,Washington,Arlington,562,536.8194842
19711,Newark,DE,Philadelphia,New Castle,563,144.7822142
92128,San Diego,CA,San Diego,San Diego,564,397.0654551
89147,Las Vegas,NV,Las Vegas,Clark,565,170.0285597
19144,Philadelphia,PA,Philadelphia,Philadelphia,566,88.11278436
83646,Meridian,ID,Boise City,Ada,567,161.447286
22192,Woodbridge,VA,Washington,Prince William,568,215.8770912
7728,Freehold,NJ,New York,Monmouth,569,192.5874356
17601,Manheim,PA,Lancaster,Lancaster,570,187.4724305
94591,Vallejo,CA,Vallejo,Solano,571,276.3203402
48066,Roseville,MI,Detroit,Macomb,572,84.22636966
85201,Mesa,AZ,Phoenix,Maricopa,573,152.311828
91331,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,574,353.7124456
47130,Jeffersonville,IN,Louisville/Jefferson County,Clark,575,118.6967861
92563,Murrieta,CA,Riverside,Riverside,576,177.9694238
29483,Summerville,SC,Charleston,Dorchester,577,130.2681992
32839,Orlando,FL,Orlando,Orange,578,123.1991321
33023,Miramar,FL,Miami-Fort Lauderdale,Broward,579,181.3630394
45040,Mason,OH,Cincinnati,Warren,580,147.8743421
19702,Newark,DE,Philadelphia,New Castle,581,130.6666667
63301,Saint Charles,MO,St. Louis,Saint Charles,581,140.0145433
30144,Kennesaw,GA,Atlanta,Cobb,583,124.251961
91801,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,584,451.2195122
78748,Austin,TX,Austin,Travis,585,166.9936636
79424,Lubbock,TX,Lubbock,Lubbock,586,114.9463807
83709,Boise,ID,Boise City,Ada,587,157.0488766
19380,West Chester,PA,Philadelphia,Chester,588,188.3194183
72034,Conway,AR,Little Rock,Faulkner,589,104.8915784
27106,Winston-Salem,NC,Winston-Salem,Forsyth,590,122.4157233
90042,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,591,534.7628658
28540,Jacksonville,NC,Jacksonville,Onslow,592,93.36283186
29588,Socastee,SC,Myrtle Beach,Horry,593,111.2890832
76051,Grapevine,TX,Dallas-Fort Worth,Tarrant,594,165.2221018
45424,Huber Heights,OH,Dayton,Montgomery,595,86.56509695
92020,El Cajon,CA,San Diego,San Diego,596,321.3714969
21218,Baltimore,MD,Baltimore,Baltimore City,597,129.0364583
28025,Concord,NC,Charlotte,Cabarrus,598,115.7218654
93308,Oildale,CA,Bakersfield,Kern,599,141.5394039
94553,Martinez,CA,San Francisco,Contra Costa,600,395.1030928
73013,Edmond,OK,Oklahoma City,Oklahoma,601,123.6051033
80219,Denver,CO,Denver,Denver,602,339.3577982
30907,Martinez,GA,Augusta,Columbia,603,101.740932
10466,New York,NY,New York,Bronx,604,293.3226178
78520,Brownsville,TX,Brownsville,Cameron,605,84.68776732
92882,Corona,CA,Riverside,Riverside,606,264.7292994
94015,Daly City,CA,San Francisco,San Mateo,606,744.7368421
34748,Leesburg,FL,Orlando,Lake,608,109.9770384
29229,Columbia,SC,Columbia,Richland,609,125.1456893
24060,Blacksburg,VA,Blacksburg,Montgomery,610,151.9844621
38654,Olive Branch,MS,Memphis,DeSoto,611,95.67582012
97504,Medford,OR,Medford,Jackson,612,187.2627965
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,613,309.7044871
7055,Passaic,NJ,New York,Passaic,614,175.2130941
73505,Lawton,OK,Lawton,Comanche,615,74.81372131
27603,Raleigh,NC,Raleigh,Wake,616,135.5740181
60402,Berwyn,IL,Chicago,Cook,617,178.6206897
92399,Yucaipa,CA,Riverside,San Bernardino,617,219.5652174
32137,Palm Coast,FL,Daytona Beach,Flagler,619,173.9013453
98225,Bellingham,WA,Bellingham,Whatcom,620,318.5822661
75098,Wylie,TX,Dallas-Fort Worth,Collin,621,129.0767679
7111,Irvington,NJ,New York,Essex,622,96.72130907
33312,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,623,216.7417296
85351,Sun City,AZ,Phoenix,Maricopa,624,120.1531966
75115,Desoto,TX,Dallas-Fort Worth,Dallas,625,95.08547009
23112,Midlothian,VA,Richmond,Chesterfield,626,134.6297681
65202,Columbia,MO,Columbia,Boone,627,102.8458844
78228,San Antonio,TX,San Antonio,Bexar,628,105.7471264
84015,Clearfield,UT,Ogden,Davis,629,193.6912009
60638,Chicago,IL,Chicago,Cook,630,219.3556984
78223,San Antonio,TX,San Antonio,Bexar,631,99.40357853
30319,Brookhaven,GA,Atlanta,Dekalb,632,252.446184
7003,Bloomfield,NJ,New York,Essex,633,230.3733658
77373,Spring,TX,Houston,Harris,634,89.20142896
97206,Portland,OR,Portland,Multnomah,635,290.0342298
79109,Amarillo,TX,Amarillo,Potter,636,96.50495566
92201,Indio,CA,Riverside,Riverside,636,178.8744294
38016,Memphis,TN,Memphis,Shelby,638,87.31082654
19382,West Chester,PA,Philadelphia,Chester,639,181.3902969
33437,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,640,158.2518337
23456,Virginia Beach,VA,Virginia Beach,Virginia Beach City,641,156.3737134
44646,Massillon,OH,Canton,Stark,642,100.5608974
75093,Plano,TX,Dallas-Fort Worth,Collin,643,169.9811321
28645,Lenoir,NC,Hickory,Caldwell,644,95.69281198
70119,New Orleans,LA,New Orleans,Orleans,645,207.9530639
78230,San Antonio,TX,San Antonio,Bexar,646,131.1856526
92704,Santa Ana,CA,Los Angeles-Long Beach-Anaheim,Orange,647,378.7664573
95008,Campbell,CA,San Jose,Santa Clara,648,799.3333333
22030,Fairfax,VA,Washington,Fairfax,649,284.3577982
60639,Chicago,IL,Chicago,Cook,650,204.7880209
48187,Canton,MI,Detroit,Wayne,651,147.4905103
7306,Jersey City,NJ,New York,Hudson,652,408.6410606
63366,O Fallon,MO,St. Louis,Saint Charles,653,133.8766209
80016,Aurora,CO,Denver,Arapahoe,654,210.4217004
36695,Mobile,AL,Mobile,Mobile,655,99.97422202
63116,Saint Louis,MO,St. Louis,Saint Louis City,656,108.6050725
92056,Oceanside,CA,San Diego,San Diego,657,347.6814516
19145,Philadelphia,PA,Philadelphia,Philadelphia,658,204.6666667
95350,Modesto,CA,Modesto,Stanislaus,659,206.0903026
34698,Dunedin,FL,Tampa,Pinellas,660,188.3888473
34997,Stuart,FL,Port St. Lucie,Martin,661,169.2361333
97405,Eugene,OR,Eugene,Lane,662,198.3129012
96797,Waipahu,HI,Urban Honolulu,Honolulu,663,492.5271739
39503,Gulfport,MS,Gulfport,Harrison,664,100.195599
61265,Moline,IL,Davenport,Rock Island,665,96.14855571
92071,Santee,CA,San Diego,San Diego,666,327.6798325
80538,Loveland,CO,Fort Collins,Larimer,667,238.4935035
78045,Laredo,TX,Laredo,Webb,668,110.363995
21206,Baltimore,MD,Baltimore,Baltimore City,669,116.9064748
8021,Lindenwold,NJ,Philadelphia,Camden,670,85.00851789
92024,Encinitas,CA,San Diego,San Diego,671,537.5552283
19140,Philadelphia,PA,Philadelphia,Philadelphia,672,50
85383,Peoria,AZ,Phoenix,Maricopa,673,149.486458
27606,Raleigh,NC,Raleigh,Wake,674,155.0502067
92656,Aliso Viejo,CA,Los Angeles-Long Beach-Anaheim,Orange,674,426.2802715
92553,Moreno Valley,CA,Riverside,Riverside,676,212.0673175
6810,Danbury,CT,Stamford,Fairfield,677,182.5217391
10473,New York,NY,New York,Bronx,678,288.1481481
56001,Mankato,MN,Mankato,Blue Earth,679,161.4793856
22003,Annandale,VA,Washington,Fairfax,680,303.1799878
46032,Carmel,IN,Indianapolis,Hamilton,681,135.3018785
85374,Surprise,AZ,Phoenix,Maricopa,682,147.6265823
45069,West Chester,OH,Cincinnati,Butler,683,124.6872394
23225,Richmond,VA,Richmond,Richmond City,684,156.0822898
28546,Jacksonville,NC,Jacksonville,Onslow,685,94.40559441
89119,Las Vegas,NV,Las Vegas,Clark,686,154.5189504
95624,Elk Grove,CA,Sacramento,Sacramento,687,215.270936
19146,Philadelphia,PA,Philadelphia,Philadelphia,688,300.3875969
27405,Greensboro,NC,,Guilford,689,81.63265306
4401,Bangor,ME,Bangor,Penobscot,690,118.7138958
63303,Saint Charles,MO,St. Louis,Saint Charles,691,130.3623188
44124,Lyndhurst,OH,Cleveland,Cuyahoga,692,106.990232
34952,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,693,133.1041257
11210,New York,NY,New York,Kings,694,503.2467532
78253,San Antonio,TX,San Antonio,Bexar,695,115.7799493
45238,Cincinnati,OH,Cincinnati,Hamilton,696,86.24416828
30114,Canton,GA,Atlanta,Cherokee,697,121.4135497
36830,Auburn,AL,Auburn,Lee,698,127.5510204
78550,Harlingen,TX,Brownsville,Cameron,699,77.58100929
97702,Bend,OR,Bend,Deschutes,700,237.0745471
26003,Wheeling,WV,Wheeling,Ohio,701,93.2974458
27529,Garner,NC,Raleigh,Wake,702,118.0245018
10036,New York,NY,New York,New York,703,1610.725125
33418,Palm Beach Gardens,FL,Miami-Fort Lauderdale,Palm Beach,704,213.7974287
92509,Riverside,CA,Riverside,Riverside,705,241.4754866
32068,Middleburg,FL,Jacksonville,Clay,706,116.6081314
96720,Hilo,HI,Hilo,Hawaii,707,243.0209304
92626,Costa Mesa,CA,Los Angeles-Long Beach-Anaheim,Orange,708,472.9032275
35758,Madison,AL,Huntsville,Madison,709,109.255814
96817,Honolulu,HI,Urban Honolulu,Honolulu,709,585
90006,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,711,529.1153415
37043,Clarksville,TN,Clarksville,Montgomery,712,118.1136364
27616,Raleigh,NC,Raleigh,Wake,713,121.0287443
12550,Newburgh,NY,New York,Orange,714,154.2824074
30606,Athens,GA,Athens,Clarke,715,126.745435
75040,Garland,TX,Dallas-Fort Worth,Dallas,716,125.5385996
33065,Coral Springs,FL,Miami-Fort Lauderdale,Broward,717,149.3062967
10940,Middletown,NY,New York,Orange,718,144.5993031
89129,Las Vegas,NV,Las Vegas,Clark,719,157.1285243
33914,Cape Coral,FL,Fort Myers,Lee,720,175.1145973
60073,Round Lake Beach,IL,Chicago,Lake,720,105.3834845
92805,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,722,396.4748647
19320,Valley,PA,Philadelphia,Chester,723,120.1275691
92880,Eastvale,CA,Riverside,Riverside,724,208.7810869
93003,Ventura,CA,Ventura,Ventura,725,350.2891538
75007,Carrollton,TX,Dallas-Fort Worth,Denton,726,148.1060843
85254,Phoenix,AZ,Phoenix,Maricopa,727,223.1737013
23185,Williamsburg,VA,Virginia Beach,James City,728,150.1521365
20850,Rockville,MD,Washington,Montgomery,729,301.10117
87109,Albuquerque,NM,Albuquerque,Bernalillo,730,149.4719674
92253,La Quinta,CA,Riverside,Riverside,731,244.9566706
21228,Catonsville,MD,Baltimore,Baltimore,732,192.3386493
90255,Huntington Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,732,343.1539298
27613,Raleigh,NC,Raleigh,Wake,734,161.8122977
60630,Chicago,IL,Chicago,Cook,734,248.986589
65802,Springfield,MO,Springfield,Greene,736,89.22509842
75149,Mesquite,TX,Dallas-Fort Worth,Dallas,737,112.3688156
94115,San Francisco,CA,San Francisco,San Francisco,738,1173.988132
11434,New York,NY,New York,Queens,739,417.4733232
33810,Lakeland,FL,Lakeland,Polk,740,120.6526598
55337,Burnsville,MN,Minneapolis-St Paul,Dakota,741,175.0214256
21207,Lochearn,MD,Baltimore,Baltimore,742,139.4374282
17602,Lancaster,PA,Lancaster,Lancaster,743,190.8998674
80020,Broomfield,CO,Denver,Broomfield,744,250.1478415
19464,Pottstown,PA,Philadelphia,Montgomery,745,109.8214286
33578,Riverview,FL,Tampa,Hillsborough,745,115.232438
48228,Detroit,MI,Detroit,Wayne,747,37.20238095
85205,Mesa,AZ,Phoenix,Maricopa,747,152.3975527
80123,Denver,CO,Denver,Denver,749,294.6175637
49009,Oshtemo,MI,Kalamazoo,Kalamazoo,750,133.3818535
90024,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,750,830.2122347
78250,San Antonio,TX,San Antonio,Bexar,752,108.6440915
75061,Irving,TX,Dallas-Fort Worth,Dallas,753,124.2105263
75025,Plano,TX,Dallas-Fort Worth,Collin,754,141.4609053
75703,Tyler,TX,Tyler,Smith,755,125.5926618
78258,San Antonio,TX,San Antonio,Bexar,756,130.0424519
98125,Seattle,WA,Seattle,King,756,413.6392661
48044,Macomb,MI,Detroit,Macomb,758,137.4131944
80504,Longmont,CO,Boulder,Boulder,758,226.5745008
33614,Egypt Lake-Leto,FL,Tampa,Hillsborough,760,137.2195796
19149,Philadelphia,PA,Philadelphia,Philadelphia,761,134.3843844
33176,Kendall,FL,Miami-Fort Lauderdale,Miami-Dade,762,236.6971552
20744,Fort Washington,MD,Washington,Prince Georges,763,176.9849785
43235,Columbus,OH,Columbus,Franklin,763,151.9097222
89122,Las Vegas,NV,Las Vegas,Clark,763,146.2882096
93312,Bakersfield,CA,Bakersfield,Kern,766,151.8942102
92618,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,767,479.066422
87112,Albuquerque,NM,Albuquerque,Bernalillo,768,136.2229102
78216,San Antonio,TX,San Antonio,Bexar,769,134.1508561
20774,Kettering,MD,Washington,Prince Georges,770,164.1061453
98661,Vancouver,WA,Portland,Clark,771,222.7281814
23188,Williamsburg,VA,Virginia Beach,James City,772,148.7449336
73072,Norman,OK,Oklahoma City,Cleveland,772,120.4386879
96789,Mililani,HI,Urban Honolulu,Honolulu,772,440.9090909
29501,Florence,SC,Florence,Florence,775,113.2142281
80012,Aurora,CO,Denver,Arapahoe,776,220.2202643
70816,Baton Rouge,LA,Baton Rouge,East Baton Rouge,777,110.1583113
19147,Philadelphia,PA,Philadelphia,Philadelphia,778,335.1614759
78681,Round Rock,TX,Austin,Williamson,779,135.6904776
15642,North Huntingdon,PA,Pittsburgh,Westmoreland,780,144.2774006
91786,Upland,CA,Riverside,San Bernardino,781,297.9280128
29720,Lancaster,SC,Charlotte,Lancaster,782,109.8176718
80918,Colorado Springs,CO,Colorado Springs,El Paso,783,198.5220588
78640,Kyle,TX,Austin,Hays,784,126.6730402
60643,Chicago,IL,Chicago,Cook,785,134.0557276
78504,McAllen,TX,McAllen,Hidalgo,786,94.79815768
47374,Richmond,IN,Richmond,Wayne,787,68.51421411
97501,Medford,OR,Medford,Jackson,787,190.7513194
58104,Fargo,ND,Fargo,Cass,789,178.5714286
92234,Cathedral City,CA,Riverside,Riverside,790,176.5625
46360,Michigan City,IN,Michigan City,La Porte,791,120.4322027
72701,Fayetteville,AR,Fayetteville,Washington,791,136.5546218
57106,Sioux Falls,SD,Sioux Falls,Minnehaha,793,203.0048077
34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,794,149.7607497
32935,Melbourne,FL,Melbourne,Brevard,795,125.8029979
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,796,199.3333333
29607,Greenville,SC,Greenville,Greenville,797,160.4117412
90028,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,798,692.3261759
29414,Charleston,SC,Charleston,Charleston,799,146.8894009
12065,Clifton Park,NY,Albany,Saratoga,800,165.6537824
85326,Buckeye,AZ,Phoenix,Maricopa,801,114.0691519
14120,North Tonawanda,NY,Buffalo,Niagara,802,119.6043165
63031,Florissant,MO,St. Louis,Saint Louis,803,93.22033898
11224,New York,NY,New York,Kings,804,369.3181818
97223,Tigard,OR,Portland,Washington,805,227.7599143
40214,Louisville,KY,Louisville/Jefferson County,Jefferson,806,115.8295195
23434,Suffolk,VA,Virginia Beach,Suffolk City,807,120.7742137
89115,Las Vegas,NV,Las Vegas,Clark,808,132.9822671
76133,Fort Worth,TX,Dallas-Fort Worth,Tarrant,809,103.3333476
77081,Houston,TX,Houston,Harris,810,163.3833922
75068,Little Elm,TX,Dallas-Fort Worth,Denton,811,131.8742985
77063,Houston,TX,Houston,Harris,812,154.2288557
