Zip,City,State,Metro,CountyName,SizeRank,Latitude,Longitude
60085,Waukegan,IL,Chicago,Lake,383,42.290288,-87.895315
98133,Shoreline,WA,Seattle,King,384,47.755653,-122.341518
28601,Hickory,NC,Hickory,Catawba,385,35.758221,-81.308224
70726,Denham Springs,LA,Baton Rouge,Livingston,386,30.508878,-90.877053
77007,Houston,TX,Houston,Harris,387,29.662076,-95.371839
75002,Allen,TX,Dallas-Fort Worth,Collin,388,33.089587,-96.607767
92630,Lake Forest,CA,Los Angeles-Long Beach-Anaheim,Orange,389,33.64079,-117.693074
93274,Tulare,CA,Visalia,Tulare,390,36.133527,-119.299856
31907,Columbus,GA,Columbus,Muscogee,391,32.483084,-84.914976
28216,Charlotte,NC,Charlotte,Mecklenburg,392,35.298775,-80.895731
38655,Oxford,MS,Oxford,Lafayette,393,34.330814,-89.483519
46143,Greenwood,IN,Indianapolis,Johnson,394,39.59586,-86.116319
11213,New York,NY,New York,Kings,395,40.679413,-73.947217
37167,Smyrna,TN,Nashville,Rutherford,396,35.978798,-86.514015
32792,Goldenrod,FL,Orlando,Seminole,397,28.546069,-81.284989
92647,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,398,33.723228,-118.008692
31088,Warner Robins,GA,Warner Robins,Houston,399,32.580403,-83.653003
36117,Montgomery,AL,Montgomery,Montgomery,400,32.370048,-86.116486
37122,Mount Juliet,TN,Nashville,Wilson,401,36.184603,-86.468695
32246,Jacksonville,FL,Jacksonville,Duval,402,30.293273,-81.50916
20020,Washington,DC,Washington,District of Columbia,403,38.85761,-76.971547
77521,Baytown,TX,Houston,Harris,404,29.802438,-94.970225
99208,Spokane,WA,Spokane,Spokane,405,47.780541,-117.455375
77083,Mission Bend,TX,Houston,Fort Bend,406,29.835053,-95.784489
63021,Ballwin,MO,St. Louis,Saint Louis,407,38.614882,-90.552474
30909,Augusta,GA,Augusta,Richmond,408,33.470373,-82.082982
29681,Simpsonville,SC,Greenville,Greenville,409,34.767679,-82.225003
28205,Charlotte,NC,Charlotte,Mecklenburg,410,35.218791,-80.789601
30253,McDonough,GA,Atlanta,Henry,411,33.378291,-84.217273
29485,Summerville,SC,Charleston,Dorchester,412,32.948519,-80.190585
92104,San Diego,CA,San Diego,San Diego,413,32.73875,-117.128908
92115,San Diego,CA,San Diego,San Diego,413,32.7576,-117.070688
90631,La Habra,CA,Los Angeles-Long Beach-Anaheim,Orange,415,33.942708,-117.952483
15301,Washington,PA,Pittsburgh,Washington,416,40.135391,-80.146709
6516,West Haven,CT,New Haven,New Haven,417,41.272452,-72.940335
27705,Durham,NC,Durham,Durham,418,36.025937,-78.978858
97045,Oregon City,OR,Portland,Clackamas,419,45.317893,-122.523602
1960,Peabody,MA,Boston,Essex,420,42.536996,-70.973646
17331,Penn,PA,York,York,421,39.77905,-76.989417
32608,Gainesville,FL,Gainesville,Alachua,421,29.575246,-82.407395
78758,Austin,TX,Austin,Travis,423,30.383637,-97.708233
11203,New York,NY,New York,Kings,424,40.660822,-73.957962
33511,Brandon,FL,Tampa,Hillsborough,425,27.877659,-82.266584
63129,Oakville,MO,St. Louis,Saint Louis,426,38.470053,-90.304561
85022,Phoenix,AZ,Phoenix,Maricopa,427,33.62724,-112.048414
92154,San Diego,CA,San Diego,San Diego,428,32.167089,-117.068509
85204,Mesa,AZ,Phoenix,Maricopa,429,33.397131,-111.787678
94513,Brentwood,CA,San Francisco,Contra Costa,430,37.922228,-121.668359
87124,Rio Rancho,NM,Albuquerque,Sandoval,431,35.268498,-106.783682
78251,San Antonio,TX,San Antonio,Bexar,432,29.464885,-98.671774
89110,Las Vegas,NV,Las Vegas,Clark,433,36.171425,-115.047749
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,433,33.66205,-117.968459
10031,New York,NY,New York,New York,435,40.823438,-73.949039
94587,Union City,CA,San Francisco,Alameda,436,37.59577,-122.01913
37040,Clarksville,TN,Clarksville,Montgomery,437,36.522633,-87.334932
74133,Tulsa,OK,Tulsa,Tulsa,438,36.062203,-95.873067
98122,Seattle,WA,Seattle,King,439,47.611046,-122.293207
85301,Glendale,AZ,Phoenix,Maricopa,440,33.531753,-112.177935
30066,Marietta,GA,Atlanta,Cobb,441,34.024849,-84.498365
21224,Baltimore,MD,Baltimore,Baltimore City,442,39.28666,-76.648778
28215,Charlotte,NC,Charlotte,Mecklenburg,443,35.244979,-80.693471
20852,North Bethesda,MD,Washington,Montgomery,444,39.044554,-77.118868
85142,Queen Creek,AZ,Phoenix,Pinal,445,33.24866,-111.6343
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,446,26.936558,-80.131851
98632,Longview,WA,Longview,Cowlitz,447,46.181872,-123.057597
95355,Modesto,CA,Modesto,Stanislaus,448,37.685879,-120.948033
83301,Twin Falls,ID,Twin Falls,Twin Falls,449,42.400555,-114.524876
59901,Kalispell,MT,Kalispell,Flathead,450,48.202765,-114.303919
95670,Rancho Cordova,CA,Sacramento,Sacramento,451,38.604269,-121.280328
85345,Peoria,AZ,Phoenix,Maricopa,452,33.573244,-112.245852
21061,Glen Burnie,MD,Baltimore,Anne Arundel,453,39.161943,-76.629444
32765,Oviedo,FL,Orlando,Seminole,454,28.662073,-81.204194
92376,Rialto,CA,Riverside,San Bernardino,455,34.111606,-117.377406
43229,Columbus,OH,Columbus,Franklin,456,40.095713,-82.962671
60148,Lombard,IL,Chicago,Du Page,457,41.869829,-88.003864
97401,Eugene,OR,Eugene,Lane,458,44.067988,-123.080181
37421,Chattanooga,TN,Chattanooga,Hamilton,459,35.040495,-85.153781
37066,Gallatin,TN,Nashville,Sumner,460,36.401201,-86.449479
95014,Cupertino,CA,San Jose,Santa Clara,461,37.30661,-122.080628
94568,Dublin,CA,San Francisco,Alameda,462,37.714402,-121.906329
37027,Brentwood,TN,Nashville,Williamson,463,35.924508,-86.850323
45044,Middletown,OH,Cincinnati,Butler,464,39.482346,-84.410917
19067,Lower Makefield,PA,Philadelphia,Bucks,465,40.208408,-74.82914
28210,Charlotte,NC,Charlotte,Mecklenburg,466,35.129916,-80.856206
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,466,26.561281,-80.452956
67401,Salina,KS,Salina,Saline,468,38.823673,-97.642113
30263,Newnan,GA,Atlanta,Coweta,469,33.369595,-84.819397
92105,San Diego,CA,San Diego,San Diego,470,32.7374,-117.087313
28655,Morganton,NC,Hickory,Burke,471,35.772992,-81.676229
28227,Mint Hill,NC,Charlotte,Mecklenburg,472,35.179589,-80.64729
45013,Hamilton,OH,Cincinnati,Butler,473,39.498581,-84.665846
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,474,27.100848,-82.433717
85008,Phoenix,AZ,Phoenix,Maricopa,475,33.446797,-111.953512
11216,New York,NY,New York,Kings,476,40.679816,-73.946722
70072,Marrero,LA,New Orleans,Jefferson,477,29.837276,-90.112449
27519,Cary,NC,Raleigh,Wake,478,35.809584,-78.884126
23322,Chesapeake,VA,Virginia Beach,Chesapeake City,479,36.6434,-76.24201
94080,South San Francisco,CA,San Francisco,San Mateo,480,37.657443,-122.423483
38305,Jackson,TN,Jackson,Madison,481,35.652446,-88.835682
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,482,26.36681,-80.216408
42701,Elizabethtown,KY,Elizabethtown,Hardin,483,37.684807,-85.878391
89074,Henderson,NV,Las Vegas,Clark,483,36.036566,-115.080923
89103,Las Vegas,NV,Las Vegas,Clark,485,36.111833,-115.211676
77346,Atascocita,TX,Houston,Harris,486,29.630884,-95.04675
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,487,36.888865,-76.146757
14094,Lockport,NY,Buffalo,Niagara,488,43.168463,-78.706886
43015,Delaware,OH,Columbus,Delaware,489,40.289886,-82.981095
47150,New Albany,IN,Louisville/Jefferson County,Floyd,490,38.293355,-85.837911
79924,El Paso,TX,El Paso,El Paso,491,31.902443,-106.413245
27265,High Point,NC,,Guilford,492,35.854101,-79.732306
30058,Lithonia,GA,Atlanta,Dekalb,492,33.735607,-84.100915
30047,Lilburn,GA,Atlanta,Gwinnett,494,33.865587,-84.072463
12180,Troy,NY,Albany,Rensselaer,495,42.619952,-73.703906
30101,Acworth,GA,Atlanta,Cobb,495,34.034515,-84.707349
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,497,25.941296,-80.317681
60608,Chicago,IL,Chicago,Cook,497,41.846223,-87.672388
41042,Florence,KY,Cincinnati,Boone,499,38.989548,-84.656711
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,500,33.657129,-117.994897
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,501,44.731909,-93.21772
32303,Tallahassee,FL,Tallahassee,Leon,502,30.515517,-84.341629
78753,Austin,TX,Austin,Travis,503,30.378554,-97.676445
92620,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,504,33.722674,-117.831249
94112,San Francisco,CA,San Francisco,San Francisco,505,37.721981,-122.439382
37129,Murfreesboro,TN,Nashville,Rutherford,506,32.790261,-86.685854
90640,Montebello,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,507,34.00946,-118.10535
78759,Austin,TX,Austin,Travis,508,30.395586,-97.750611
48439,Grand Blanc,MI,Flint,Genesee,509,42.9227,-83.67376
89148,Las Vegas,NV,Las Vegas,Clark,510,36.08017,-115.297071
78254,San Antonio,TX,San Antonio,Bexar,511,29.537782,-98.734752
33141,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,512,25.851854,-80.138726
78664,Round Rock,TX,Austin,Williamson,513,30.501747,-97.647206
96815,Honolulu,HI,Urban Honolulu,Honolulu,514,21.273462,-157.822444
98208,Seattle Hill-Silver Firs,WA,Seattle,Snohomish,515,48.014206,-122.058971
19148,Philadelphia,PA,Philadelphia,Philadelphia,516,39.911612,-75.151475
7305,Jersey City,NJ,New York,Hudson,517,40.702747,-74.054498
32825,Orlando,FL,Orlando,Orange,517,28.535094,-81.220237
30083,Stone Mountain,GA,Atlanta,Dekalb,519,33.797412,-84.197984
53704,Madison,WI,Madison,Dane,520,43.136269,-89.347319
1201,Pittsfield,MA,Pittsfield,Berkshire,521,42.479475,-73.24807
20904,Silver Spring,MD,Washington,Montgomery,522,39.066844,-76.996866
95648,Lincoln,CA,Sacramento,Placer,523,38.929305,-121.327143
84404,Ogden,UT,Ogden,Weber,524,41.244668,-111.934904
27407,Greensboro,NC,,Guilford,525,36.001791,-79.888672
59102,Billings,MT,Billings,Yellowstone,526,45.790379,-108.588144
8759,Manchester,NJ,New York,Ocean,527,40.003043,-74.361764
77070,Houston,TX,Houston,Harris,527,29.97967,-95.572835
2151,Revere,MA,Boston,Suffolk,529,42.40843,-71.01199
19131,Philadelphia,PA,Philadelphia,Philadelphia,529,39.996811,-75.207774
96706,Ewa Beach,HI,Urban Honolulu,Honolulu,531,21.34455,-158.01395
78209,San Antonio,TX,San Antonio,Bexar,532,29.488906,-98.456235
75204,Dallas,TX,Dallas-Fort Worth,Dallas,533,32.800028,-96.781229
39759,Starkville,MS,Starkville,Oktibbeha,534,33.42554,-88.879117
95125,San Jose,CA,San Jose,Santa Clara,535,37.312117,-121.871999
33436,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,536,26.52614,-80.16432
90036,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,536,34.07041,-118.350411
6457,Middletown,CT,Hartford,Middlesex,538,41.550139,-72.655357
97124,Hillsboro,OR,Portland,Washington,539,45.569813,-122.949619
54601,La Crosse,WI,La Crosse,La Crosse,540,43.806197,-91.140529
33463,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,541,26.595537,-80.129065
29579,Forestbrook,SC,Myrtle Beach,Horry,542,33.716628,-78.958938
33021,Hollywood,FL,Miami-Fort Lauderdale,Broward,543,26.02313,-80.186539
33324,Plantation,FL,Miami-Fort Lauderdale,Broward,544,26.130585,-80.302119
6511,New Haven,CT,New Haven,New Haven,545,41.310547,-72.926046
7047,North Bergen,NJ,New York,Hudson,545,40.80427,-74.01208
92562,Murrieta,CA,Riverside,Riverside,547,33.548299,-117.344739
98034,Kirkland,WA,Seattle,King,548,47.725139,-122.205646
8873,Franklin,NJ,New York,Somerset,549,40.513387,-74.464214
76179,Fort Worth,TX,Dallas-Fort Worth,Tarrant,550,32.907394,-97.425681
77375,Tomball,TX,Houston,Harris,551,30.094886,-95.585826
11354,New York,NY,New York,Queens,552,40.766382,-73.82619
30067,Marietta,GA,Atlanta,Cobb,552,33.932551,-84.462379
60004,Arlington Heights,IL,Chicago,Cook,552,42.11278,-87.979542
20910,Silver Spring,MD,Washington,Montgomery,555,38.992441,-76.998321
11746,Huntington,NY,New York,Suffolk,556,40.814348,-73.363363
30075,Roswell,GA,Atlanta,Fulton,557,34.055198,-84.370475
85255,Scottsdale,AZ,Phoenix,Maricopa,558,33.668727,-111.823682
53711,Madison,WI,Madison,Dane,559,43.079256,-89.399488
2780,Taunton,MA,Providence,Bristol,560,41.909112,-71.118346
76137,Fort Worth,TX,Dallas-Fort Worth,Tarrant,561,32.853199,-97.288144
34668,Port Richey,FL,Tampa,Pasco,562,28.297976,-82.704101
45140,Loveland,OH,Cincinnati,Clermont,563,39.223187,-84.245103
94806,San Pablo,CA,San Francisco,Contra Costa,564,37.959573,-122.334131
92117,San Diego,CA,San Diego,San Diego,565,32.373367,-117.077892
32771,Sanford,FL,Orlando,Seminole,566,28.793491,-81.299169
43302,Marion,OH,Marion,Marion,567,40.576239,-83.129847
8527,Jackson,NJ,New York,Ocean,568,40.105164,-74.352814
92130,San Diego,CA,San Diego,San Diego,569,32.373367,-117.077892
22407,Fredericksburg,VA,Washington,Spotsylvania,570,38.271969,-77.606772
22201,Arlington,VA,Washington,Arlington,571,38.885484,-77.099113
19711,Newark,DE,Philadelphia,New Castle,572,39.674576,-75.71616
92128,San Diego,CA,San Diego,San Diego,573,32.995484,-117.07483
89147,Las Vegas,NV,Las Vegas,Clark,574,36.112796,-115.280099
19144,Philadelphia,PA,Philadelphia,Philadelphia,575,40.033111,-75.179871
83646,Meridian,ID,Boise City,Ada,576,43.667135,-116.393621
22192,Woodbridge,VA,Washington,Prince William,577,38.675952,-77.316344
7728,Freehold,NJ,New York,Monmouth,578,40.236423,-74.306284
17601,Manheim,PA,Lancaster,Lancaster,579,40.076553,-76.31068
94591,Vallejo,CA,Vallejo,Solano,580,38.114249,-122.206292
48066,Roseville,MI,Detroit,Macomb,581,42.493721,-83.048879
85201,Mesa,AZ,Phoenix,Maricopa,582,33.440695,-111.856967
91331,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,583,34.255442,-118.421314
92563,Murrieta,CA,Riverside,Riverside,584,33.581046,-117.14719
29483,Summerville,SC,Charleston,Dorchester,585,33.051384,-80.18854
33023,Miramar,FL,Miami-Fort Lauderdale,Broward,586,25.987314,-80.232271
61761,Normal,IL,Bloomington,McLean,587,40.50234,-88.991219
45040,Mason,OH,Cincinnati,Warren,588,39.375216,-84.172359
19702,Newark,DE,Philadelphia,New Castle,589,39.614737,-75.701277
63301,Saint Charles,MO,St. Louis,Saint Charles,589,38.858035,-90.463316
30144,Kennesaw,GA,Atlanta,Cobb,591,34.03384,-84.597433
70065,Kenner,LA,New Orleans,Jefferson,592,30.027041,-90.250547
91801,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,592,34.090728,-118.127527
78748,Austin,TX,Austin,Travis,594,30.16696,-97.823854
79424,Lubbock,TX,Lubbock,Lubbock,595,33.492483,-101.983125
83709,Boise,ID,Boise City,Ada,596,43.558127,-116.276002
19380,West Chester,PA,Philadelphia,Chester,597,39.980107,-75.610503
72034,Conway,AR,Little Rock,Faulkner,598,35.081581,-92.459422
27106,Winston-Salem,NC,Winston-Salem,Forsyth,599,36.149337,-80.325815
90042,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,600,34.114708,-118.192098
28540,Jacksonville,NC,Jacksonville,Onslow,601,34.754586,-77.507427
29588,Socastee,SC,Myrtle Beach,Horry,602,33.671137,-79.02427
76051,Grapevine,TX,Dallas-Fort Worth,Tarrant,603,32.932843,-97.080802
45424,Huber Heights,OH,Dayton,Montgomery,604,39.843947,-84.124661
92020,El Cajon,CA,San Diego,San Diego,605,32.800576,-116.964532
21218,Baltimore,MD,Baltimore,Baltimore City,606,39.328456,-76.599139
28025,Concord,NC,Charlotte,Cabarrus,607,35.379331,-80.591179
93308,Oildale,CA,Bakersfield,Kern,608,35.332724,-119.029466
94553,Martinez,CA,San Francisco,Contra Costa,609,37.986421,-122.134976
73013,Edmond,OK,Oklahoma City,Oklahoma,610,35.618788,-97.484375
80219,Denver,CO,Denver,Denver,611,39.695014,-105.034339
30907,Martinez,GA,Augusta,Columbia,612,33.517358,-82.075673
10466,New York,NY,New York,Bronx,613,40.890964,-73.846239
78520,Brownsville,TX,Brownsville,Cameron,614,25.963264,-97.550453
92882,Corona,CA,Riverside,Riverside,615,33.840451,-117.601961
94015,Daly City,CA,San Francisco,San Mateo,615,37.676864,-122.475234
34748,Leesburg,FL,Orlando,Lake,617,28.758895,-81.888695
29229,Columbia,SC,Columbia,Richland,618,34.139526,-80.888209
24060,Blacksburg,VA,Blacksburg,Montgomery,619,37.256283,-80.43473
38654,Olive Branch,MS,Memphis,DeSoto,620,34.921172,-89.869062
97504,Medford,OR,Medford,Jackson,621,42.326525,-122.850655
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,622,26.192028,-80.096433
7055,Passaic,NJ,New York,Passaic,623,40.855103,-74.126916
73505,Lawton,OK,Lawton,Comanche,624,34.576274,-98.481242
88101,Clovis,NM,Clovis,Curry,625,34.497241,-103.294978
27603,Raleigh,NC,Raleigh,Wake,626,35.689086,-78.675118
60402,Berwyn,IL,Chicago,Cook,627,41.85059,-87.79367
92399,Yucaipa,CA,Riverside,San Bernardino,627,34.06226,-116.971138
32137,Palm Coast,FL,Daytona Beach,Flagler,629,29.552176,-81.297205
98225,Bellingham,WA,Bellingham,Whatcom,630,48.754092,-122.508129
75098,Wylie,TX,Dallas-Fort Worth,Collin,631,33.012135,-96.534936
33312,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,632,26.08849,-80.181724
85351,Sun City,AZ,Phoenix,Maricopa,633,33.606131,-112.284114
75115,Desoto,TX,Dallas-Fort Worth,Dallas,634,32.599427,-96.864075
23112,Midlothian,VA,Richmond,Chesterfield,635,37.454138,-77.66258
65202,Columbia,MO,Columbia,Boone,636,39.015904,-92.311885
78228,San Antonio,TX,San Antonio,Bexar,637,29.460646,-98.571279
84015,Clearfield,UT,Ogden,Davis,638,41.120367,-112.06076
60638,Chicago,IL,Chicago,Cook,639,41.781442,-87.770534
78223,San Antonio,TX,San Antonio,Bexar,640,29.323178,-98.372743
30319,Brookhaven,GA,Atlanta,Dekalb,641,33.852749,-84.315265
7003,Bloomfield,NJ,New York,Essex,642,40.808549,-74.187005
77373,Spring,TX,Houston,Harris,643,30.062169,-95.383966
99336,Kennewick,WA,Kennewick,Benton,644,46.212306,-119.155671
97206,Portland,OR,Portland,Multnomah,645,45.483341,-122.596154
79109,Amarillo,TX,Amarillo,Potter,646,35.166416,-101.886423
92201,Indio,CA,Riverside,Riverside,646,34.166343,-116.908304
38016,Memphis,TN,Memphis,Shelby,648,35.181507,-89.760052
19382,West Chester,PA,Philadelphia,Chester,649,39.899034,-75.927699
33437,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,650,26.528022,-80.279708
23456,Virginia Beach,VA,Virginia Beach,Virginia Beach City,651,36.746599,-76.039092
44646,Massillon,OH,Canton,Stark,652,40.814381,-81.497182
75093,Plano,TX,Dallas-Fort Worth,Collin,653,33.032674,-96.805055
53209,Milwaukee,WI,Milwaukee,Milwaukee,654,43.140909,-87.942653
28645,Lenoir,NC,Hickory,Caldwell,655,35.947401,-81.560742
70119,New Orleans,LA,New Orleans,Orleans,656,29.956569,-90.064669
78230,San Antonio,TX,San Antonio,Bexar,657,29.545289,-98.556564
92704,Santa Ana,CA,Los Angeles-Long Beach-Anaheim,Orange,658,33.721131,-117.90511
95008,Campbell,CA,San Jose,Santa Clara,659,37.278563,-121.955101
22030,Fairfax,VA,Washington,Fairfax,660,38.853231,-77.305097
60639,Chicago,IL,Chicago,Cook,661,41.920553,-87.756056
7306,Jersey City,NJ,New York,Hudson,662,40.734951,-74.068685
63366,O Fallon,MO,St. Louis,Saint Charles,663,38.857443,-90.725493
80016,Aurora,CO,Denver,Arapahoe,664,39.620554,-104.648071
36695,Mobile,AL,Mobile,Mobile,665,30.666959,-88.226989
63116,Saint Louis,MO,St. Louis,Saint Louis City,666,38.581401,-90.268563
92056,Oceanside,CA,San Diego,San Diego,667,33.201242,-117.296984
19145,Philadelphia,PA,Philadelphia,Philadelphia,668,39.917002,-75.1877
95350,Modesto,CA,Modesto,Stanislaus,669,37.669463,-121.016796
34698,Dunedin,FL,Tampa,Pinellas,670,28.010895,-82.773995
34997,Stuart,FL,Port St. Lucie,Martin,671,27.108081,-80.230818
97405,Eugene,OR,Eugene,Lane,672,43.935009,-123.166429
39503,Gulfport,MS,Gulfport,Harrison,673,30.467067,-89.151485
61265,Moline,IL,Davenport,Rock Island,674,41.482387,-90.493492
92071,Santee,CA,San Diego,San Diego,675,32.843956,-116.994511
80538,Loveland,CO,Fort Collins,Larimer,676,40.469459,-105.053475
78045,Laredo,TX,Laredo,Webb,677,27.63573,-99.592284
21206,Baltimore,MD,Baltimore,Baltimore City,678,39.336857,-76.553237
8021,Lindenwold,NJ,Philadelphia,Camden,679,39.824281,-74.997667
92024,Encinitas,CA,San Diego,San Diego,680,33.054154,-117.250253
19140,Philadelphia,PA,Philadelphia,Philadelphia,681,40.014861,-75.128302
85383,Peoria,AZ,Phoenix,Maricopa,682,33.802087,-112.247703
27606,Raleigh,NC,Raleigh,Wake,683,35.715972,-78.747741
92656,Aliso Viejo,CA,Los Angeles-Long Beach-Anaheim,Orange,683,33.576205,-117.730364
92553,Moreno Valley,CA,Riverside,Riverside,685,34.03014,-117.229628
6810,Danbury,CT,Stamford,Fairfield,686,41.376242,-73.471416
10473,New York,NY,New York,Bronx,687,40.816229,-73.860304
56001,Mankato,MN,Mankato,Blue Earth,688,44.128325,-93.978863
22003,Annandale,VA,Washington,Fairfax,689,38.835762,-77.212794
46032,Carmel,IN,Indianapolis,Hamilton,690,39.962604,-86.174761
85374,Surprise,AZ,Phoenix,Maricopa,691,33.640996,-112.37833
45069,West Chester,OH,Cincinnati,Butler,692,39.416308,-84.601162
23225,Richmond,VA,Richmond,Richmond City,693,37.519396,-77.500757
28546,Jacksonville,NC,Jacksonville,Onslow,694,34.798974,-77.356169
95624,Elk Grove,CA,Sacramento,Sacramento,695,38.44148,-121.307142
19146,Philadelphia,PA,Philadelphia,Philadelphia,696,39.945112,-75.175822
27405,Greensboro,NC,,Guilford,697,36.114409,-79.735753
4401,Bangor,ME,Bangor,Penobscot,698,44.848517,-68.850405
63303,Saint Charles,MO,St. Louis,Saint Charles,699,38.739882,-90.543744
44124,Lyndhurst,OH,Cleveland,Cuyahoga,700,41.520052,-81.488732
34952,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,701,27.312492,-80.313322
