,Region,RegionName,StateName,MSAName,CountyName,CityName,ForecastYoYPctChange
477,County,Yates,NY,Rochester,Yates,NA,0.690871369
478,County,Young,TX,NA,Young,NA,4.527777778
479,County,Acadia,LA,Lafayette,Acadia,NA,1.560354374
480,County,Aitkin,MN,NA,Aitkin,NA,4.578115857
481,County,Albany,NY,Albany,Albany,NA,4.126797386
482,County,Albany,WY,Laramie,Albany,NA,-0.7944007
483,County,Alcorn,MS,Corinth,Alcorn,NA,-7.851084813
484,County,Alpena,MI,Alpena,Alpena,NA,10.89527458
485,County,Amador,CA,NA,Amador,NA,11.65061036
486,County,Andrew,MO,St. Joseph,Andrew,NA,3.839835729
487,County,Antrim,MI,NA,Antrim,NA,11.23583569
488,County,Apache,AZ,NA,Apache,NA,2.826510721
489,County,Archer,TX,Wichita Falls,Archer,NA,-2.345003647
490,County,Arenac,MI,NA,Arenac,NA,13.15820896
491,County,Asotin,WA,Lewiston,Asotin,NA,3.098753595
492,County,Athens,OH,Athens,Athens,NA,2.169590643
493,County,Austin,TX,Houston,Austin,NA,3.241691843
494,County,Barber,KS,NA,Barber,NA,-0.546777547
495,County,Barnes,ND,NA,Barnes,NA,3.818535826
496,County,Barron,WI,NA,Barron,NA,2.517069701
497,County,Barrow,GA,Atlanta,Barrow,NA,7.996493279
498,County,Barton,KS,Great Bend,Barton,NA,2.034307497
499,County,Bartow,GA,Atlanta,Bartow,NA,12.43000628
500,County,Baxter,AR,Mountain Home,Baxter,NA,-1.143080532
501,County,Baylor,TX,NA,Baylor,NA,3.751277683
502,County,Beaver,PA,Pittsburgh,Beaver,NA,2.328928047
503,County,Becker,MN,NA,Becker,NA,4.492530345
504,County,Benton,AR,Fayetteville,Benton,NA,10.57021518
505,County,Benton,IA,Cedar Rapids,Benton,NA,2.009447674
506,County,Benton,IN,Lafayette-West Lafayette,Benton,NA,13.13424658
507,County,Benton,MN,St. Cloud,Benton,NA,7.803640375
508,County,Benton,OR,Corvallis,Benton,NA,3.067390063
509,County,Benton,TN,NA,Benton,NA,3.231865285
510,County,Benton,WA,Kennewick,Benton,NA,6.940320776
511,County,Benzie,MI,Traverse City,Benzie,NA,11.82301909
512,County,Bergen,NJ,New York,Bergen,NA,6.298507463
513,County,Blaine,ID,Hailey,Blaine,NA,5.328548275
514,County,Blaine,MT,NA,Blaine,NA,1.570530726
515,County,Blanco,TX,NA,Blanco,NA,5.204605263
516,County,Blount,AL,Birmingham,Blount,NA,-0.235426009
517,County,Blount,TN,Knoxville,Blount,NA,4.534433694
518,County,Bonner,ID,Sandpoint,Bonner,NA,5.746557499
519,County,Bosque,TX,NA,Bosque,NA,4.00162206
520,County,Branch,MI,Coldwater,Branch,NA,10.57288481
521,County,Brazos,TX,College Station,Brazos,NA,3.065738964
522,County,Bremer,IA,Waterloo,Bremer,NA,19.07166124
523,County,Broome,NY,Binghamton,Broome,NA,-0.49167397
524,County,Bureau,IL,Ottawa,Bureau,NA,-1.236180905
525,County,Burnet,TX,NA,Burnet,NA,0.241713412
526,County,Butler,KS,Wichita,Butler,NA,2.437194127
527,County,Butler,MO,Poplar Bluff,Butler,NA,5.736206897
528,County,Butler,OH,Cincinnati,Butler,NA,5.001195457
529,County,Cabell,WV,Huntington,Cabell,NA,1.075327511
530,County,Camden,GA,St. Marys,Camden,NA,7.403383214
531,County,Camden,MO,NA,Camden,NA,2.219144801
532,County,Camden,NJ,Philadelphia,Camden,NA,7.671137026
533,County,Cannon,TN,Nashville,Cannon,NA,12.73595915
534,County,Canyon,ID,Boise City,Canyon,NA,-0.934098852
535,County,Carbon,MT,Billings,Carbon,NA,0.381553398
536,County,Carbon,PA,Allentown,Carbon,NA,4.623721881
537,County,Carson,TX,Amarillo,Carson,NA,4.834490741
538,County,Carter,OK,Ardmore,Carter,NA,2.577960141
539,County,Carter,TN,Johnson City,Carter,NA,4.238138686
540,County,Carver,MN,Minneapolis-St Paul,Carver,NA,5.708950617
541,County,Cassia,ID,Burley,Cassia,NA,6.447045056
542,County,Cayuga,NY,Auburn,Cayuga,NA,2.746071133
543,County,Chelan,WA,Wenatchee,Chelan,NA,2.786236702
544,County,Chowan,NC,NA,Chowan,NA,3.769230769
545,County,Citrus,FL,Homosassa Springs,Citrus,NA,7.397574124
546,County,Clarke,GA,Athens,Clarke,NA,4.821599045
547,County,Clarke,MS,Meridian,Clarke,NA,-0.020044543
548,County,Clarke,VA,Washington,Clarke,NA,5.932767829
549,County,Coffee,AL,Enterprise,Coffee,NA,1.231871083
550,County,Coffee,GA,Douglas,Coffee,NA,2.301452785
551,County,Coffee,TN,Tullahoma,Coffee,NA,1.676783005
552,County,Collin,TX,Dallas-Fort Worth,Collin,NA,6.051813472
553,County,Colusa,CA,NA,Colusa,NA,4.913947991
554,County,Cooper,MO,NA,Cooper,NA,6.839565742
555,County,Copiah,MS,Jackson,Copiah,NA,7.193502825
556,County,Coweta,GA,Atlanta,Coweta,NA,6.410531448
557,County,Cowley,KS,Arkansas City-Winfield,Cowley,NA,5.763231198
558,County,Craven,NC,New Bern,Craven,NA,2.448275862
559,County,Custer,MT,NA,Custer,NA,5.199445983
560,County,Dakota,MN,Minneapolis-St Paul,Dakota,NA,5.630965392
561,County,Dallas,IA,Des Moines,Dallas,NA,1.103119584
562,County,Dallas,MO,Springfield,Dallas,NA,1.499614495
563,County,Dallas,TX,Dallas-Fort Worth,Dallas,NA,9.400608519
564,County,Dawson,GA,Atlanta,Dawson,NA,9.575467775
565,County,Dawson,MT,NA,Dawson,NA,3.138790036
566,County,Dawson,TX,Lamesa,Dawson,NA,6.969536424
567,County,DeSoto,MS,Memphis,DeSoto,NA,0.768192488
568,County,Dekalb,GA,Atlanta,Dekalb,NA,6.708110993
569,County,DeKalb,MO,St. Joseph,DeKalb,NA,-1.619081779
570,County,Dekalb,TN,NA,Dekalb,NA,5.585924714
571,County,Denton,TX,Dallas-Fort Worth,Denton,NA,6.228881879
572,County,Denver,CO,Denver,Denver,NA,5.614661201
573,County,Dewitt,IL,Bloomington,Dewitt,NA,-4.486746988
574,County,Dickey,ND,NA,Dickey,NA,0.902761104
575,County,Dubois,IN,Jasper,Dubois,NA,6.84430727
576,County,Duplin,NC,NA,Duplin,NA,2.483947681
577,County,Durham,NC,Durham,Durham,NA,5.307869305
578,County,Elbert,CO,Denver,Elbert,NA,4.125937944
579,County,Elbert,GA,NA,Elbert,NA,5.614942529
580,County,Elmore,AL,Montgomery,Elmore,NA,0.021902378
581,County,Elmore,ID,Mountain Home,Elmore,NA,-4.472930927
582,County,Emmons,ND,NA,Emmons,NA,1.531791908
583,County,Etowah,AL,Gadsden,Etowah,NA,1.599800399
584,County,Fannin,GA,NA,Fannin,NA,9.083816552
585,County,Fannin,TX,NA,Fannin,NA,1.926486486
586,County,Fergus,MT,NA,Fergus,NA,3.275405007
587,County,Finney,KS,Garden City,Finney,NA,5.656081081
588,County,Fresno,CA,Fresno,Fresno,NA,5.945290004
589,County,Fulton,GA,Atlanta,Fulton,NA,4.251945165
590,County,Fulton,IN,NA,Fulton,NA,1.576567318
591,County,Fulton,NY,Gloversville,Fulton,NA,2.155247181
592,County,Fulton,OH,Toledo,Fulton,NA,4.561797753
593,County,Furnas,NE,NA,Furnas,NA,2.798757764
594,County,Gaines,TX,NA,Gaines,NA,7.112063283
595,County,Garvin,OK,NA,Garvin,NA,2.266347687
596,County,Gaston,NC,Charlotte,Gaston,NA,5.162011173
597,County,Geauga,OH,Cleveland,Geauga,NA,2.351434879
598,County,Gentry,MO,NA,Gentry,NA,4.247126437
599,County,Gibson,IN,NA,Gibson,NA,1.919182084
600,County,Gibson,TN,NA,Gibson,NA,9.037908497
601,County,Gilmer,GA,NA,Gilmer,NA,4.636738906
602,County,Gilpin,CO,Denver,Gilpin,NA,5.956027956
603,County,Glades,FL,NA,Glades,NA,2.179848321
604,County,Goliad,TX,Victoria,Goliad,NA,1.139905549
605,County,Gordon,GA,Calhoun,Gordon,NA,5.400790514
606,County,Goshen,WY,NA,Goshen,NA,-4.16402439
607,County,Graham,AZ,Safford,Graham,NA,7.936184211
608,County,Graham,KS,NA,Graham,NA,2.131493506
609,County,Greene,AR,Paragould,Greene,NA,-5.009036145
610,County,Greene,GA,NA,Greene,NA,-1.629259897
611,County,Greene,MO,Springfield,Greene,NA,3.419590643
612,County,Greene,MS,NA,Greene,NA,5.812793979
613,County,Greene,NY,NA,Greene,NA,2.077783996
614,County,Greene,TN,Greeneville,Greene,NA,4.266733267
615,County,Greene,VA,Charlottesville,Greene,NA,-1.195760036
616,County,Grundy,IL,Chicago,Grundy,NA,11.7108768
617,County,Hardee,FL,Wauchula,Hardee,NA,5.087759815
618,County,Hardin,KY,Elizabethtown,Hardin,NA,2.125172891
619,County,Hardin,OH,NA,Hardin,NA,3.539447732
620,County,Hardin,TN,NA,Hardin,NA,4.697206704
621,County,Hardin,TX,Beaumont,Hardin,NA,1.391608392
622,County,Harris,GA,Columbus,Harris,NA,2.791317218
623,County,Harris,TX,Houston,Harris,NA,2.456082924
624,County,Harvey,KS,Wichita,Harvey,NA,1.887083672
625,County,Hawaii,HI,Hilo,Hawaii,NA,0.120315582
626,County,Hendry,FL,Clewiston,Hendry,NA,5.937172775
627,County,Howard,IN,Kokomo,Howard,NA,2.491838955
628,County,Howard,MD,Baltimore,Howard,NA,3.410980569
629,County,Howard,MO,NA,Howard,NA,2.267669173
630,County,Howell,MO,West Plains,Howell,NA,-0.899224806
631,County,Hudson,NJ,New York,Hudson,NA,9.938418474
632,County,Ingham,MI,Lansing,Ingham,NA,6.796850394
633,County,Isanti,MN,Minneapolis-St Paul,Isanti,NA,9.018191268
634,County,Island,WA,Oak Harbor,Island,NA,3.629969419
635,County,Itasca,MN,NA,Itasca,NA,7.317002882
636,County,Jasper,GA,Atlanta,Jasper,NA,11.63831308
637,County,Jasper,IA,Newton,Jasper,NA,2.960093897
638,County,Jasper,IN,Chicago,Jasper,NA,11.59412133
639,County,Jasper,MO,Joplin,Jasper,NA,-2.1121673
640,County,Jasper,SC,Hilton Head Island,Jasper,NA,7.929693343
641,County,Jasper,TX,NA,Jasper,NA,5.477570093
642,County,Jerome,ID,Twin Falls,Jerome,NA,1.65480226
643,County,Jersey,IL,St. Louis,Jersey,NA,7.710551791
644,County,Jewell,KS,NA,Jewell,NA,3.23476298
645,County,Juneau,AK,Juneau,Juneau,NA,0.938722295
646,County,Juneau,WI,NA,Juneau,NA,2.43956044
647,County,Karnes,TX,NA,Karnes,NA,1.418735892
648,County,Kearny,KS,Garden City,Kearny,NA,6.121818182
649,County,Kemper,MS,Meridian,Kemper,NA,6.116045845
650,County,Kenton,KY,Cincinnati,Kenton,NA,6.62075718
651,County,Kimble,TX,NA,Kimble,NA,7.581244197
652,County,Kinney,TX,NA,Kinney,NA,4.742635659
653,County,Kitsap,WA,Bremerton,Kitsap,NA,5.995455836
654,County,Lapeer,MI,Detroit,Lapeer,NA,10.16809816
655,County,Lassen,CA,Susanville,Lassen,NA,1.6360799
656,County,Laurel,KY,London,Laurel,NA,3.579268293
657,County,Lavaca,TX,NA,Lavaca,NA,2.937732342
658,County,Lehigh,PA,Allentown,Lehigh,NA,5.425103306
659,County,Lenoir,NC,Kinston,Lenoir,NA,-0.604255319
660,County,Lonoke,AR,Little Rock,Lonoke,NA,5.494736842
661,County,Lorain,OH,Cleveland,Lorain,NA,4.984727273
662,County,Loudon,TN,Knoxville,Loudon,NA,2.972860125
663,County,Louisa,VA,NA,Louisa,NA,5.45153434
664,County,Macomb,MI,Detroit,Macomb,NA,7.168146832
665,County,Madera,CA,Madera,Madera,NA,7.095947064
666,County,Marion,FL,Ocala,Marion,NA,4.469032707
667,County,Marion,IA,NA,Marion,NA,3.90809628
668,County,Marion,IN,Indianapolis,Marion,NA,-2.13175933
669,County,Marion,KY,NA,Marion,NA,3.149186257
670,County,Marion,MO,Hannibal,Marion,NA,10.47771236
671,County,Marion,MS,NA,Marion,NA,2.389516129
672,County,Marion,OH,Marion,Marion,NA,1.430751174
673,County,Marion,OR,Salem,Marion,NA,3.628921194
674,County,Marion,TN,Chattanooga,Marion,NA,12.5915628
675,County,Marion,TX,NA,Marion,NA,4.200746965
676,County,Marion,WV,Fairmont,Marion,NA,5.592283629
677,County,Martin,FL,Port St. Lucie,Martin,NA,3.602770498
678,County,Martin,IN,NA,Martin,NA,3.413265306
679,County,Martin,MN,NA,Martin,NA,3.622641509
680,County,McKean,PA,Bradford,McKean,NA,2.552364865
681,County,McLean,IL,Bloomington,McLean,NA,-0.36099865
682,County,McLean,KY,Owensboro,McLean,NA,2.505591054
683,County,McLean,ND,NA,McLean,NA,4.43957346
684,County,McLeod,MN,Hutchinson,McLeod,NA,9.153519417
685,County,McMinn,TN,Athens,McMinn,NA,2.085739283
686,County,Medina,OH,Cleveland,Medina,NA,3.198359815
687,County,Meeker,MN,NA,Meeker,NA,3.485920105
688,County,Merced,CA,Merced,Merced,NA,5.962757528
689,County,Mercer,KY,NA,Mercer,NA,0.858547655
690,County,Mercer,MO,NA,Mercer,NA,4.974683544
691,County,Mercer,NJ,Trenton,Mercer,NA,0.300254453
692,County,Mercer,OH,Celina,Mercer,NA,3.401355932
693,County,Mercer,PA,Youngstown,Mercer,NA,4.93030303
694,County,Miller,AR,Texarkana,Miller,NA,-5.231924883
695,County,Miller,MO,NA,Miller,NA,0.755294118
696,County,Mobile,AL,Mobile,Mobile,NA,5.889175258
697,County,Mohave,AZ,Lake Havasu City,Mohave,NA,5.961501444
698,County,Monroe,FL,Key West,Monroe,NA,1.697905381
699,County,Monroe,GA,Macon,Monroe,NA,-1.734036646
700,County,Monroe,IN,Bloomington,Monroe,NA,0.575949367
701,County,Monroe,MI,Monroe,Monroe,NA,5.171484888
702,County,Monroe,MS,NA,Monroe,NA,-4.660074166
703,County,Monroe,NY,Rochester,Monroe,NA,2.5
704,County,Monroe,PA,East Stroudsburg,Monroe,NA,7.197713517
705,County,Monroe,TN,NA,Monroe,NA,11.31239669
706,County,Morgan,GA,Atlanta,Morgan,NA,4.872958258
707,County,Morgan,IL,Jacksonville,Morgan,NA,3.014510278
708,County,Morgan,IN,Indianapolis,Morgan,NA,-0.589032258
709,County,Morgan,TN,Knoxville,Morgan,NA,5.685492802
710,County,Morgan,UT,Ogden,Morgan,NA,4.090186335
711,County,Morris,NJ,New York,Morris,NA,5.659848311
712,County,Morris,TX,NA,Morris,NA,6.498626374
713,County,Morrow,OH,Columbus,Morrow,NA,10.24670571
714,County,Morton,ND,Bismarck,Morton,NA,4.291214215
715,County,Murray,GA,Dalton,Murray,NA,4.585808581
716,County,Nassau,FL,Jacksonville,Nassau,NA,3.38347859
717,County,Nassau,NY,New York,Nassau,NA,6.939051919
718,County,Navajo,AZ,Show Low,Navajo,NA,1.209202782
719,County,Nelson,KY,Bardstown,Nelson,NA,3.765013055
720,County,Nelson,VA,Charlottesville,Nelson,NA,-2.395844433
721,County,Nemaha,KS,NA,Nemaha,NA,2.753943218
722,County,Neosho,KS,NA,Neosho,NA,6.340874811
723,County,Nevada,CA,Truckee,Nevada,NA,6.125945705
724,County,Newton,GA,Atlanta,Newton,NA,11.77572747
725,County,Newton,IN,Chicago,Newton,NA,19.45412844
726,County,Newton,MO,Joplin,Newton,NA,-1.510188679
727,County,Newton,MS,NA,Newton,NA,-3.378698225
728,County,Newton,TX,Beaumont,Newton,NA,1.408780488
729,County,Norton,KS,NA,Norton,NA,0.518092105
730,County,Nueces,TX,Corpus Christi,Nueces,NA,1.265043949
731,County,O Brien,IA,NA,O Brien,NA,5.171239357
732,County,Oceana,MI,NA,Oceana,NA,6.485745614
733,County,Oconee,SC,Seneca,Oconee,NA,-4.782068063
734,County,Oconto,WI,Green Bay,Oconto,NA,8.023977433
735,County,Oldham,KY,Louisville/Jefferson County,Oldham,NA,1.210292484
736,County,Oneida,ID,NA,Oneida,NA,10.62899106
737,County,Oneida,NY,Utica,Oneida,NA,11.35027365
738,County,Oneida,WI,NA,Oneida,NA,3.884715026
739,County,Onslow,NC,Jacksonville,Onslow,NA,0.121515368
740,County,Orange,CA,Los Angeles-Long Beach-Anaheim,Orange,NA,5.597776233
741,County,Orange,FL,Orlando,Orange,NA,5.589583333
742,County,Orange,NC,Durham,Orange,NA,4.610708117
743,County,Orange,NY,New York,Orange,NA,10.64410215
744,County,Orange,TX,Beaumont,Orange,NA,5.464083176
745,County,Orange,VA,NA,Orange,NA,3.113865932
746,County,Oregon,MO,NA,Oregon,NA,2.437013997
747,County,Oswego,NY,Syracuse,Oswego,NA,4.184931507
748,County,Otsego,MI,NA,Otsego,NA,8.494285714
749,County,Otsego,NY,Oneonta,Otsego,NA,0.874333587
750,County,Ottawa,MI,Grand Rapids,Ottawa,NA,5.009799118
751,County,Ottawa,OH,Port Clinton,Ottawa,NA,3.930906389
752,County,Ottawa,OK,Miami,Ottawa,NA,-2.279179811
753,County,Owyhee,ID,Boise City,Owyhee,NA,-1.059194566
754,County,Panola,TX,NA,Panola,NA,1.955719557
755,County,Parker,TX,Dallas-Fort Worth,Parker,NA,8.202175544
756,County,Parmer,TX,NA,Parmer,NA,6.801117318
757,County,Pawnee,KS,NA,Pawnee,NA,-2.404899135
758,County,Pender,NC,Wilmington,Pender,NA,5.774236388
759,County,Peoria,IL,Peoria,Peoria,NA,-5.716135458
760,County,Person,NC,Durham,Person,NA,0.907581227
761,County,Pettis,MO,Sedalia,Pettis,NA,10.27848101
762,County,Phelps,MO,Rolla,Phelps,NA,6.03203125
763,County,Pierce,GA,Waycross,Pierce,NA,17.04867635
764,County,Pierce,WA,Seattle,Pierce,NA,9.732872596
765,County,Pierce,WI,Minneapolis-St Paul,Pierce,NA,11.00247158
766,County,Pitkin,CO,Glenwood Springs,Pitkin,NA,6.702051132
767,County,Placer,CA,Sacramento,Placer,NA,4.104201331
768,County,Platte,MO,Kansas City,Platte,NA,4.839231105
769,County,Platte,NE,Columbus,Platte,NA,3.687140115
770,County,Platte,WY,NA,Platte,NA,1.198193411
771,County,Plumas,CA,NA,Plumas,NA,-1.348918083
772,County,Porter,IN,Chicago,Porter,NA,10.37686375
773,County,Potter,TX,Amarillo,Potter,NA,3.093050648
774,County,Preble,OH,NA,Preble,NA,8.750865052
775,County,Pueblo,CO,Pueblo,Pueblo,NA,10.90920716
776,County,Putnam,FL,Palatka,Putnam,NA,4.367661213
777,County,Putnam,GA,NA,Putnam,NA,4.04933687
778,County,Putnam,IN,Indianapolis,Putnam,NA,-0.797014925
779,County,Putnam,MO,NA,Putnam,NA,8.917491749
780,County,Putnam,NY,New York,Putnam,NA,6.732435597
781,County,Putnam,OH,NA,Putnam,NA,4.426181818
782,County,Putnam,TN,Cookeville,Putnam,NA,3.521088435
783,County,Putnam,WV,Huntington,Putnam,NA,-0.276129032
784,County,Queens,NY,New York,Queens,NA,7.528396611
785,County,Racine,WI,Racine,Racine,NA,3.694790226
786,County,Ramsey,MN,Minneapolis-St Paul,Ramsey,NA,6.463496037
787,County,Ramsey,ND,NA,Ramsey,NA,3.754538853
788,County,Rankin,MS,Jackson,Rankin,NA,3.606971154
789,County,Ransom,ND,NA,Ransom,NA,5.560411311
790,County,Ripley,IN,NA,Ripley,NA,3.294067797
791,County,Rogers,OK,Tulsa,Rogers,NA,4.963717377
792,County,Saline,AR,Little Rock,Saline,NA,3.023003195
793,County,Saline,IL,NA,Saline,NA,2.051724138
794,County,Saline,KS,Salina,Saline,NA,3.267569856
795,County,Sawyer,WI,NA,Sawyer,NA,2.112849162
796,County,Scioto,OH,Portsmouth,Scioto,NA,0.221052632
797,County,Seneca,NY,Seneca Falls,Seneca,NA,2.661639962
798,County,Seneca,OH,Tiffin,Seneca,NA,6.056460369
799,County,Sevier,TN,Sevierville,Sevier,NA,6.614204545
800,County,Sevier,UT,NA,Sevier,NA,5.52639672
801,County,Seward,KS,Liberal,Seward,NA,2.121428571
802,County,Seward,NE,Lincoln,Seward,NA,4.096153846
803,County,Shasta,CA,Redding,Shasta,NA,4.670499603
804,County,Shelby,AL,Birmingham,Shelby,NA,1.148845973
805,County,Shelby,IN,Indianapolis,Shelby,NA,-0.664133739
806,County,Shelby,KY,Louisville/Jefferson County,Shelby,NA,-0.628937533
807,County,Shelby,MO,NA,Shelby,NA,5.771812081
808,County,Shelby,OH,Sidney,Shelby,NA,3.317681585
809,County,Shelby,TN,Memphis,Shelby,NA,1.872525732
810,County,Shelby,TX,NA,Shelby,NA,2.512684989
811,County,Sierra,NM,NA,Sierra,NA,0.031007752
812,County,Skagit,WA,Mount Vernon,Skagit,NA,4.799823892
813,County,Snyder,PA,Selinsgrove,Snyder,NA,2.189814815
814,County,Solano,CA,Vallejo,Solano,NA,8.993045897
815,County,Sonoma,CA,Santa Rosa,Sonoma,NA,4.419471532
816,County,Stanly,NC,Albemarle,Stanly,NA,0.979622642
817,County,Starke,IN,NA,Starke,NA,0.466403162
818,County,Steele,MN,Owatonna,Steele,NA,5.142681427
819,County,Stokes,NC,Winston-Salem,Stokes,NA,5.891583452
820,County,Summit,OH,Akron,Summit,NA,7.236923077
821,County,Summit,UT,Summit Park,Summit,NA,5.911973497
822,County,Sumner,KS,Wichita,Sumner,NA,3.05216285
823,County,Sumner,TN,Nashville,Sumner,NA,8.781849169
824,County,Sumter,FL,The Villages,Sumter,NA,0.093713393
825,County,Sumter,GA,Americus,Sumter,NA,10.67046895
826,County,Sumter,SC,Sumter,Sumter,NA,-3.971550498
827,County,Sussex,DE,Salisbury,Sussex,NA,0.338926174
828,County,Sussex,NJ,New York,Sussex,NA,14.16782912
829,County,Sutter,CA,Yuba City,Sutter,NA,2.50880902
830,County,Talbot,MD,Easton,Talbot,NA,2.776933245
831,County,Taylor,FL,NA,Taylor,NA,7.709129512
832,County,Taylor,KY,Campbellsville,Taylor,NA,3.471442401
833,County,Taylor,TX,Abilene,Taylor,NA,9.74648986
834,County,Teller,CO,Colorado Springs,Teller,NA,5.59286927
835,County,Thomas,GA,Thomasville,Thomas,NA,4.115658363
836,County,Thomas,KS,NA,Thomas,NA,-0.445914397
837,County,Tippah,MS,NA,Tippah,NA,4.454101562
838,County,Tipton,TN,Memphis,Tipton,NA,2.191101386
839,County,Tooele,UT,Salt Lake City,Tooele,NA,5.154828412
840,County,Toombs,GA,Vidalia,Toombs,NA,5.26434619
841,County,Traill,ND,NA,Traill,NA,4.953947368
842,County,Travis,TX,Austin,Travis,NA,2.138649212
843,County,Tulare,CA,Visalia,Tulare,NA,4.267459138
844,County,Uintah,UT,Vernal,Uintah,NA,2.748847926
845,County,Ulster,NY,Kingston,Ulster,NA,7.272319426
846,County,Unicoi,TN,Johnson City,Unicoi,NA,1.46969697
847,County,Upshur,TX,Longview,Upshur,NA,6.989788476
848,County,Uvalde,TX,Uvalde,Uvalde,NA,1.059792028
849,County,Valley,ID,NA,Valley,NA,6.619778068
850,County,Valley,MT,NA,Valley,NA,1.593298292
851,County,Vernon,LA,Fort Polk South,Vernon,NA,-0.32793959
852,County,Vernon,WI,NA,Vernon,NA,2.755871886
853,County,Wabash,IN,Wabash,Wabash,NA,5.184738956
854,County,Walker,AL,Birmingham,Walker,NA,3.47995283
855,County,Walker,GA,Chattanooga,Walker,NA,14.92362525
856,County,Walker,TX,Huntsville,Walker,NA,2.128995434
857,County,Walton,FL,Crestview-Fort Walton Beach-Destin,Walton,NA,6.745947457
858,County,Walton,GA,Atlanta,Walton,NA,8.388504524
859,County,Warren,IA,Des Moines,Warren,NA,4.94531673
860,County,Warren,IL,NA,Warren,NA,3.9264
861,County,Warren,KY,Bowling Green,Warren,NA,3.555995475
862,County,Warren,MO,St. Louis,Warren,NA,3.920454545
863,County,Warren,NJ,Allentown,Warren,NA,2.753004005
864,County,Warren,NY,Glens Falls,Warren,NA,4.175405148
865,County,Warren,OH,Cincinnati,Warren,NA,4.692840647
866,County,Warren,TN,McMinnville,Warren,NA,8.536585366
867,County,Warren,VA,Washington,Warren,NA,8.632779097
868,County,Washoe,NV,Reno,Washoe,NA,6.400902171
869,County,Wilson,NC,Wilson,Wilson,NA,1.732688012
870,County,Wilson,TN,Nashville,Wilson,NA,8.083454282
871,County,Wilson,TX,San Antonio,Wilson,NA,2.47486932
872,County,Winona,MN,Winona,Winona,NA,4.783577339
873,County,Wright,MN,Minneapolis-St Paul,Wright,NA,6.364700962
874,County,Yakima,WA,Yakima,Yakima,NA,4.648952478
875,County,Yoakum,TX,NA,Yoakum,NA,0.3125
876,County,Addison,VT,NA,Addison,NA,0.828908555
877,County,Alachua,FL,Gainesville,Alachua,NA,6.635393258
878,County,Alameda,CA,San Francisco,Alameda,NA,6.746897415
879,County,Alamosa,CO,NA,Alamosa,NA,5.819952774
880,County,Allegan,MI,Holland,Allegan,NA,9.205357143
881,County,Amherst,VA,Lynchburg,Amherst,NA,3.113043478
882,County,Aransas,TX,Corpus Christi,Aransas,NA,0.939698492
883,County,Ashland,OH,Ashland,Ashland,NA,4.754552652
884,County,Audrain,MO,Mexico,Audrain,NA,1.2997003
885,County,Augusta,VA,Staunton,Augusta,NA,3.940429687
886,County,Autauga,AL,Montgomery,Autauga,NA,-1.244125326
887,County,Baldwin,AL,Daphne,Baldwin,NA,-3.992300289
888,County,Baldwin,GA,Milledgeville,Baldwin,NA,7.30995106
889,County,Bandera,TX,San Antonio,Bandera,NA,1.342210386
890,County,Bannock,ID,Pocatello,Bannock,NA,0.892945545
891,County,Bastrop,TX,Austin,Bastrop,NA,4.715800636
892,County,Beckham,OK,Elk City,Beckham,NA,-0.207317073
893,County,Bedford,PA,NA,Bedford,NA,0.349141455
894,County,Bedford,TN,Shelbyville,Bedford,NA,9.74982181
895,County,Bedford,VA,Lynchburg,Bedford,NA,0.846308388
896,County,Belknap,NH,Laconia,Belknap,NA,3.999155405
897,County,Benewah,ID,NA,Benewah,NA,0.548117155
898,County,Berrien,GA,NA,Berrien,NA,3.481516588
899,County,Berrien,MI,Niles,Berrien,NA,0.877476156
900,County,Bingham,ID,Blackfoot,Bingham,NA,3.616864743
901,County,Bossier,LA,Shreveport,Bossier,NA,-15.26174497
902,County,Boulder,CO,Boulder,Boulder,NA,4.915251002
903,County,Bourbon,KS,NA,Bourbon,NA,4.745529574
904,County,Bourbon,KY,Lexington,Bourbon,NA,10.37127578
905,County,Bradley,TN,Cleveland,Bradley,NA,4.801932367
906,County,Brevard,FL,Melbourne,Brevard,NA,4.147732813
907,County,Bristol,MA,Providence,Bristol,NA,7.328073636
908,County,Bristol,RI,Providence,Bristol,NA,7.920913884
909,County,Bristol City,VA,Kingsport,Bristol City,NA,6.202258727
